id,url_id,user_id,event_type,timestamp,details
216,216,301,created,2025-07-09 10:27:59,"{""short_code"":""MZUG3y"",""original_url"":""https://hackstack.io/mellow/lagoon/216""}"
217,217,40,created,2025-01-26 22:29:48,"{""short_code"":""27zlYm"",""original_url"":""https://acme.dev/proud/engine/217""}"
218,218,350,created,2025-03-25 00:09:00,"{""short_code"":""8TZA4L"",""original_url"":""https://opswise.net/brisk/island/218""}"
219,219,193,created,2025-07-21 23:37:27,"{""short_code"":""8LrcXT"",""original_url"":""https://acme.dev/keen/delta/219""}"
220,220,198,created,2025-07-27 14:01:22,"{""short_code"":""krsvJV"",""original_url"":""https://relay.cloud/opal/trail/220""}"
221,221,218,created,2025-12-04 22:46:36,"{""short_code"":""aoVS5c"",""original_url"":""https://example.com/quiet/yard/221""}"
222,222,271,created,2025-02-04 13:45:37,"{""short_code"":""Tu4AK1"",""original_url"":""https://hackstack.io/silver/zenith/222""}"
223,223,268,created,2025-09-18 01:49:28,"{""short_code"":""kElDPt"",""original_url"":""https://acme.dev/mellow/anchor/223""}"
224,224,116,created,2025-07-29 03:31:07,"{""short_code"":""Hlvgqi"",""original_url"":""https://hackstack.io/forest/zenith/224""}"
225,225,263,created,2026-01-28 11:13:19,"{""short_code"":""IKGpJO"",""original_url"":""https://opswise.net/silver/valley/225""}"
226,226,28,created,2025-07-07 14:47:04,"{""short_code"":""N2WKZT"",""original_url"":""https://relay.cloud/silver/engine/226""}"
227,227,265,created,2025-10-12 08:49:32,"{""short_code"":""0zp0G9"",""original_url"":""https://relay.cloud/keen/lagoon/227""}"
228,228,381,created,2025-07-04 03:53:37,"{""short_code"":""zkJzP8"",""original_url"":""https://relay.cloud/navy/zenith/228""}"
229,229,374,created,2025-12-30 21:13:43,"{""short_code"":""xlE0MT"",""original_url"":""https://seeded.app/proud/engine/229""}"
230,230,88,created,2025-10-14 15:35:06,"{""short_code"":""ZgZpR7"",""original_url"":""https://example.com/vivid/zenith/230""}"
231,231,222,created,2026-02-06 12:17:35,"{""short_code"":""5evJTG"",""original_url"":""https://opswise.net/jade/island/231""}"
232,232,10,created,2025-03-06 23:02:18,"{""short_code"":""ytM889"",""original_url"":""https://example.com/warm/valley/232""}"
233,233,336,created,2025-03-17 17:39:35,"{""short_code"":""phBxxW"",""original_url"":""https://opswise.net/dawn/river/233""}"
234,234,216,created,2026-01-25 14:18:27,"{""short_code"":""DWWi35"",""original_url"":""https://seeded.app/harbor/delta/234""}"
235,235,98,created,2025-04-18 11:35:04,"{""short_code"":""VY5zGd"",""original_url"":""https://example.com/young/zenith/235""}"
236,236,281,created,2025-06-17 01:07:57,"{""short_code"":""uxOnyR"",""original_url"":""https://opswise.net/jade/pioneer/236""}"
237,237,344,created,2025-05-17 02:49:38,"{""short_code"":""zLC0pX"",""original_url"":""https://example.com/gold/zenith/237""}"
238,238,344,created,2025-05-30 21:10:55,"{""short_code"":""BA0PfV"",""original_url"":""https://example.com/jade/delta/238""}"
239,239,383,created,2025-02-14 16:36:42,"{""short_code"":""6Oyppq"",""original_url"":""https://example.com/amber/valley/239""}"
240,240,243,created,2025-04-25 03:41:05,"{""short_code"":""QFnMeJ"",""original_url"":""https://seeded.app/rapid/beacon/240""}"
241,241,11,created,2025-09-11 02:58:59,"{""short_code"":""cFHcNA"",""original_url"":""https://acme.dev/quiet/network/241""}"
242,242,328,created,2025-02-09 07:50:13,"{""short_code"":""GeG9yI"",""original_url"":""https://relay.cloud/jade/harvest/242""}"
243,243,73,created,2025-05-08 12:26:44,"{""short_code"":""MiD2k3"",""original_url"":""https://seeded.app/silver/quartz/243""}"
244,244,223,created,2025-04-08 07:28:09,"{""short_code"":""xHIuYM"",""original_url"":""https://example.com/ember/kernel/244""}"
245,245,269,created,2025-09-17 11:37:07,"{""short_code"":""FlX0PP"",""original_url"":""https://hackstack.io/mellow/engine/245""}"
246,246,336,created,2025-06-08 18:13:56,"{""short_code"":""vBQohp"",""original_url"":""https://relay.cloud/ivory/valley/246""}"
247,247,93,created,2025-07-05 03:31:40,"{""short_code"":""iSey2U"",""original_url"":""https://seeded.app/mellow/signal/247""}"
248,248,93,created,2025-01-20 15:45:01,"{""short_code"":""3hjAZM"",""original_url"":""https://relay.cloud/opal/meadow/248""}"
249,249,36,created,2025-07-26 08:13:13,"{""short_code"":""EYNkPr"",""original_url"":""https://hackstack.io/young/anchor/249""}"
250,250,44,created,2025-06-16 21:47:49,"{""short_code"":""Ppcsul"",""original_url"":""https://relay.cloud/ivory/orbit/250""}"
251,251,81,created,2025-05-03 15:52:26,"{""short_code"":""OMOse5"",""original_url"":""https://acme.dev/amber/meadow/251""}"
252,252,120,created,2025-10-19 15:08:45,"{""short_code"":""SfL6LS"",""original_url"":""https://acme.dev/lively/river/252""}"
253,253,26,created,2025-12-17 00:29:47,"{""short_code"":""B5tlFf"",""original_url"":""https://hackstack.io/dawn/zenith/253""}"
254,254,114,created,2025-03-08 09:12:08,"{""short_code"":""mFGesL"",""original_url"":""https://acme.dev/amber/zenith/254""}"
255,255,154,created,2026-02-02 02:37:59,"{""short_code"":""AuGrBI"",""original_url"":""https://opswise.net/opal/journey/255""}"
256,256,367,created,2025-03-20 05:48:31,"{""short_code"":""Dfrlww"",""original_url"":""https://hackstack.io/mellow/yard/256""}"
257,257,257,created,2025-05-03 09:36:35,"{""short_code"":""FWwMWb"",""original_url"":""https://seeded.app/silver/uplink/257""}"
258,258,208,created,2025-10-06 11:55:24,"{""short_code"":""reXLQ2"",""original_url"":""https://example.com/keen/quartz/258""}"
259,259,270,created,2025-10-10 14:05:36,"{""short_code"":""EcjyuA"",""original_url"":""https://seeded.app/vivid/beacon/259""}"
260,260,268,created,2025-10-05 00:16:40,"{""short_code"":""cY3Nw5"",""original_url"":""https://acme.dev/rapid/garden/260""}"
261,261,277,created,2025-09-14 13:40:50,"{""short_code"":""JwUgGB"",""original_url"":""https://hackstack.io/navy/signal/261""}"
262,262,139,created,2026-01-28 18:22:54,"{""short_code"":""DMdf4P"",""original_url"":""https://example.com/silver/pioneer/262""}"
263,263,165,created,2026-01-25 16:02:17,"{""short_code"":""BlPpTE"",""original_url"":""https://opswise.net/ember/uplink/263""}"
264,264,235,created,2025-07-13 20:13:44,"{""short_code"":""d7v280"",""original_url"":""https://opswise.net/ivory/engine/264""}"
265,265,66,created,2025-10-30 03:17:35,"{""short_code"":""qcqLEP"",""original_url"":""https://relay.cloud/forest/canyon/265""}"
266,266,373,created,2025-09-30 22:04:49,"{""short_code"":""hx5o74"",""original_url"":""https://example.com/calm/signal/266""}"
267,267,314,created,2025-04-29 01:17:55,"{""short_code"":""tZl0LS"",""original_url"":""https://acme.dev/vivid/journey/267""}"
268,268,188,created,2025-05-28 09:58:16,"{""short_code"":""NT9dtj"",""original_url"":""https://opswise.net/amber/uplink/268""}"
269,269,49,created,2026-01-09 02:33:54,"{""short_code"":""LxaaKQ"",""original_url"":""https://relay.cloud/warm/pioneer/269""}"
270,270,60,created,2025-04-25 14:59:19,"{""short_code"":""WAuMhd"",""original_url"":""https://opswise.net/ivory/network/270""}"
271,271,320,created,2025-01-23 18:02:50,"{""short_code"":""mAPUuG"",""original_url"":""https://seeded.app/proud/window/271""}"
272,272,31,created,2025-02-02 19:10:36,"{""short_code"":""50F27b"",""original_url"":""https://hackstack.io/ivory/journey/272""}"
273,273,388,created,2025-04-13 21:09:53,"{""short_code"":""0Vlre0"",""original_url"":""https://relay.cloud/jade/engine/273""}"
274,274,258,created,2025-08-18 19:43:16,"{""short_code"":""KeeLZg"",""original_url"":""https://acme.dev/ivory/kernel/274""}"
275,275,3,created,2025-09-28 16:32:38,"{""short_code"":""wl0k8A"",""original_url"":""https://relay.cloud/proud/anchor/275""}"
276,276,317,created,2025-01-08 23:26:54,"{""short_code"":""XWdeQd"",""original_url"":""https://hackstack.io/navy/network/276""}"
277,277,146,created,2025-02-08 17:56:31,"{""short_code"":""hAwOJc"",""original_url"":""https://relay.cloud/opal/field/277""}"
278,278,153,created,2025-07-19 22:51:39,"{""short_code"":""eYDPjw"",""original_url"":""https://acme.dev/warm/journey/278""}"
279,279,394,created,2025-10-16 10:21:44,"{""short_code"":""13pd1Q"",""original_url"":""https://hackstack.io/young/lagoon/279""}"
280,280,78,created,2026-01-24 19:05:34,"{""short_code"":""wmq47f"",""original_url"":""https://example.com/ember/beacon/280""}"
281,281,325,created,2025-01-02 01:17:56,"{""short_code"":""OiSZS8"",""original_url"":""https://hackstack.io/cobalt/zenith/281""}"
282,282,52,created,2025-02-11 23:05:38,"{""short_code"":""BiplnQ"",""original_url"":""https://example.com/ember/journey/282""}"
283,283,346,created,2025-04-23 13:02:36,"{""short_code"":""KA4wOS"",""original_url"":""https://example.com/vivid/kernel/283""}"
284,284,260,created,2025-05-29 06:47:22,"{""short_code"":""PoePAf"",""original_url"":""https://opswise.net/rapid/island/284""}"
285,285,348,created,2025-01-23 13:17:18,"{""short_code"":""JzcLfj"",""original_url"":""https://hackstack.io/navy/kernel/285""}"
286,286,181,created,2025-03-11 14:59:47,"{""short_code"":""wSCpjX"",""original_url"":""https://seeded.app/calm/lagoon/286""}"
287,287,251,created,2025-09-27 08:18:46,"{""short_code"":""ffZt0Y"",""original_url"":""https://opswise.net/dawn/trail/287""}"
288,288,125,created,2025-11-14 05:15:33,"{""short_code"":""EU5aIJ"",""original_url"":""https://relay.cloud/tidy/engine/288""}"
289,289,46,created,2025-06-19 05:35:44,"{""short_code"":""GbQQr6"",""original_url"":""https://example.com/quiet/network/289""}"
290,290,246,created,2025-05-30 08:14:59,"{""short_code"":""jnND2u"",""original_url"":""https://opswise.net/calm/kernel/290""}"
291,291,336,created,2025-10-02 23:59:30,"{""short_code"":""Fdtd3l"",""original_url"":""https://example.com/quiet/signal/291""}"
292,292,393,created,2025-09-19 04:31:04,"{""short_code"":""xL1DXN"",""original_url"":""https://seeded.app/opal/canyon/292""}"
293,293,316,created,2025-09-18 13:32:52,"{""short_code"":""UWxJab"",""original_url"":""https://relay.cloud/ivory/garden/293""}"
294,294,42,created,2025-12-05 21:38:24,"{""short_code"":""tArtvn"",""original_url"":""https://example.com/cobalt/kernel/294""}"
295,295,128,created,2025-05-01 11:12:22,"{""short_code"":""LY5V3W"",""original_url"":""https://relay.cloud/young/field/295""}"
296,296,192,created,2025-05-26 06:32:25,"{""short_code"":""l1hbeU"",""original_url"":""https://hackstack.io/dawn/journey/296""}"
297,297,169,created,2026-01-25 07:49:03,"{""short_code"":""r5IkE8"",""original_url"":""https://seeded.app/ember/lagoon/297""}"
298,298,6,created,2025-03-27 22:52:46,"{""short_code"":""s6T5ad"",""original_url"":""https://opswise.net/quiet/garden/298""}"
299,299,359,created,2025-08-29 19:12:55,"{""short_code"":""RXWb0r"",""original_url"":""https://relay.cloud/clear/quartz/299""}"
300,300,266,created,2025-11-29 22:51:46,"{""short_code"":""mFAHxE"",""original_url"":""https://example.com/proud/uplink/300""}"
301,301,149,created,2025-05-14 22:05:19,"{""short_code"":""IOqmpA"",""original_url"":""https://opswise.net/navy/river/301""}"
302,302,390,created,2026-01-13 02:36:12,"{""short_code"":""Do9rYF"",""original_url"":""https://relay.cloud/tidy/anchor/302""}"
303,303,54,created,2026-01-25 06:55:17,"{""short_code"":""SnC3Ld"",""original_url"":""https://opswise.net/opal/delta/303""}"
304,304,129,created,2025-04-03 04:20:22,"{""short_code"":""MRlJQ4"",""original_url"":""https://hackstack.io/navy/pioneer/304""}"
305,305,320,created,2025-10-11 10:12:19,"{""short_code"":""2Ya2gB"",""original_url"":""https://seeded.app/young/orbit/305""}"
306,306,4,created,2025-01-26 06:49:05,"{""short_code"":""AXPrPH"",""original_url"":""https://opswise.net/clear/window/306""}"
307,307,381,created,2026-01-31 20:14:59,"{""short_code"":""GSehSF"",""original_url"":""https://seeded.app/gold/canyon/307""}"
308,308,92,created,2025-12-14 18:48:51,"{""short_code"":""Mvv5Fe"",""original_url"":""https://hackstack.io/urban/river/308""}"
309,309,31,created,2025-11-20 13:23:45,"{""short_code"":""1AeSVK"",""original_url"":""https://relay.cloud/jade/signal/309""}"
310,310,149,created,2025-10-09 03:36:28,"{""short_code"":""I0m3el"",""original_url"":""https://relay.cloud/brisk/engine/310""}"
311,311,227,created,2025-11-14 04:26:53,"{""short_code"":""i8kpqQ"",""original_url"":""https://hackstack.io/vivid/orbit/311""}"
312,312,173,created,2025-11-14 11:45:28,"{""short_code"":""VkTEPZ"",""original_url"":""https://example.com/dawn/island/312""}"
313,313,244,created,2025-03-15 09:09:42,"{""short_code"":""ATL6VH"",""original_url"":""https://opswise.net/navy/river/313""}"
314,314,265,created,2025-01-16 08:40:08,"{""short_code"":""9HamOJ"",""original_url"":""https://seeded.app/forest/zenith/314""}"
315,315,97,created,2025-02-23 23:18:07,"{""short_code"":""VSFVKH"",""original_url"":""https://acme.dev/lively/uplink/315""}"
316,316,353,created,2025-12-19 00:00:22,"{""short_code"":""beLa1r"",""original_url"":""https://hackstack.io/cobalt/beacon/316""}"
317,317,147,created,2025-08-23 18:02:33,"{""short_code"":""SNNUs6"",""original_url"":""https://seeded.app/keen/harvest/317""}"
318,318,39,created,2025-02-26 19:04:05,"{""short_code"":""0L2TvD"",""original_url"":""https://example.com/navy/canyon/318""}"
319,319,252,created,2025-11-23 03:27:24,"{""short_code"":""ScXqV9"",""original_url"":""https://seeded.app/warm/meadow/319""}"
320,320,273,created,2025-04-18 10:59:29,"{""short_code"":""jOeD8F"",""original_url"":""https://relay.cloud/young/harvest/320""}"
321,321,195,created,2025-06-28 03:52:04,"{""short_code"":""BfMnuU"",""original_url"":""https://seeded.app/calm/harvest/321""}"
322,322,275,created,2025-05-30 11:08:34,"{""short_code"":""PDPSKa"",""original_url"":""https://relay.cloud/quiet/zenith/322""}"
323,323,197,created,2025-06-21 09:10:38,"{""short_code"":""rAZtXj"",""original_url"":""https://hackstack.io/harbor/delta/323""}"
324,324,202,created,2026-01-05 18:52:29,"{""short_code"":""bP7olc"",""original_url"":""https://acme.dev/forest/valley/324""}"
325,325,269,created,2025-04-19 09:38:15,"{""short_code"":""dIaUnI"",""original_url"":""https://seeded.app/clear/uplink/325""}"
326,326,282,created,2025-03-02 14:10:52,"{""short_code"":""5z5GRU"",""original_url"":""https://example.com/mellow/garden/326""}"
327,327,287,created,2025-11-15 23:08:30,"{""short_code"":""Adfo7s"",""original_url"":""https://hackstack.io/lively/meadow/327""}"
328,328,42,created,2025-07-19 23:58:36,"{""short_code"":""cFueAs"",""original_url"":""https://relay.cloud/keen/delta/328""}"
329,329,158,created,2025-05-05 12:33:51,"{""short_code"":""ToBiln"",""original_url"":""https://opswise.net/urban/signal/329""}"
330,330,206,created,2025-11-13 09:52:33,"{""short_code"":""ABLy06"",""original_url"":""https://acme.dev/navy/lagoon/330""}"
331,331,321,created,2025-03-17 00:56:36,"{""short_code"":""MkI5uf"",""original_url"":""https://seeded.app/proud/trail/331""}"
332,332,205,created,2025-08-31 03:03:44,"{""short_code"":""1BfuBG"",""original_url"":""https://relay.cloud/warm/signal/332""}"
333,333,393,created,2025-08-20 06:30:16,"{""short_code"":""c5Pz0Y"",""original_url"":""https://relay.cloud/urban/meadow/333""}"
334,334,15,created,2026-01-12 02:28:28,"{""short_code"":""Uezh81"",""original_url"":""https://acme.dev/quiet/trail/334""}"
335,335,218,created,2025-07-09 16:48:36,"{""short_code"":""ppWVvo"",""original_url"":""https://example.com/quiet/kernel/335""}"
336,336,393,created,2025-04-03 16:27:25,"{""short_code"":""EARHMU"",""original_url"":""https://relay.cloud/proud/garden/336""}"
337,337,87,created,2025-11-19 14:20:34,"{""short_code"":""zKy3Ge"",""original_url"":""https://acme.dev/keen/signal/337""}"
338,338,208,created,2025-08-29 12:32:51,"{""short_code"":""ZWYBgA"",""original_url"":""https://relay.cloud/navy/orbit/338""}"
339,339,137,created,2026-01-23 23:28:36,"{""short_code"":""Zgjv0b"",""original_url"":""https://opswise.net/opal/orbit/339""}"
340,340,393,created,2025-08-29 08:07:33,"{""short_code"":""76lCVH"",""original_url"":""https://acme.dev/opal/kernel/340""}"
341,341,343,created,2025-04-28 11:11:35,"{""short_code"":""7hzK4I"",""original_url"":""https://opswise.net/mellow/journey/341""}"
342,342,42,created,2025-06-30 23:15:02,"{""short_code"":""JXOLVk"",""original_url"":""https://relay.cloud/mellow/pioneer/342""}"
343,343,76,created,2026-01-23 15:49:21,"{""short_code"":""UuWos6"",""original_url"":""https://acme.dev/forest/delta/343""}"
344,344,383,created,2025-04-16 11:27:50,"{""short_code"":""O7ZCds"",""original_url"":""https://acme.dev/vivid/island/344""}"
345,345,214,created,2025-05-21 19:08:20,"{""short_code"":""ls8f7p"",""original_url"":""https://example.com/warm/yard/345""}"
346,346,326,created,2025-08-27 06:14:05,"{""short_code"":""U56Yjn"",""original_url"":""https://seeded.app/ember/engine/346""}"
347,347,277,created,2025-10-16 22:37:03,"{""short_code"":""A60pXX"",""original_url"":""https://opswise.net/amber/orbit/347""}"
348,348,45,created,2025-04-14 15:16:01,"{""short_code"":""qYYK1T"",""original_url"":""https://example.com/proud/valley/348""}"
349,349,243,created,2025-04-26 04:59:18,"{""short_code"":""6pIdHR"",""original_url"":""https://hackstack.io/warm/uplink/349""}"
350,350,104,created,2025-11-21 03:30:38,"{""short_code"":""wiVltg"",""original_url"":""https://acme.dev/gold/zenith/350""}"
351,351,124,created,2026-01-02 22:25:51,"{""short_code"":""5bLXgs"",""original_url"":""https://acme.dev/calm/pioneer/351""}"
352,352,117,created,2025-11-15 06:58:00,"{""short_code"":""46rHq5"",""original_url"":""https://hackstack.io/navy/orbit/352""}"
353,353,294,created,2025-10-10 10:04:55,"{""short_code"":""YnI92b"",""original_url"":""https://opswise.net/gold/beacon/353""}"
354,354,76,created,2025-10-13 05:45:22,"{""short_code"":""wgFdbf"",""original_url"":""https://relay.cloud/jade/harvest/354""}"
355,355,72,created,2025-02-04 02:48:52,"{""short_code"":""vAA6QN"",""original_url"":""https://hackstack.io/warm/canyon/355""}"
356,356,20,created,2025-09-16 12:13:29,"{""short_code"":""0ySLOb"",""original_url"":""https://relay.cloud/tidy/delta/356""}"
357,357,166,created,2026-01-21 23:09:52,"{""short_code"":""8DAKPu"",""original_url"":""https://acme.dev/ivory/lagoon/357""}"
